id,titre,description,description_en,url_fiche,date_debut,date_fin,type_evenement,public_cible,emplacement,inscription,cout,arrondissement,adresse_principale,lat,long,source,sustainability_score,badge,badge_icon,eco_flag,free_flag,score_breakdown,score_reasons,wheelchair_metro_accessible,wheelchair_metro_m,wheelchair_metro_gap_m,wheelchair_note
110688,Journées salle ouverte,Amuse-toi avec des activités en libre-service dans la salle d’animation de la bibliothèque. Pour les 6 ans ou plus.,Have fun with self-guided activities in the library's activity room. For ages 6 and up.,https://montreal.ca/evenements/journees-salle-ouverte-110688,2026-08-29,2026-08-29,Jeux,Famille,À l'extérieur,Entrée libre,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.581644,-73.544271,city,100.0,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 156 m + BIXI 193 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1801.0,1645,Nearest accessible metro 1800 m
110705,Ciné-bib pour familles,"Un dimanche par mois, la bibliothèque vous invite à visionner un film en famille (sur sa page Facebook avant l'activité). Pour les familles (5 an...","One Sunday a month, the library invites you to watch a movie with your family (check its Facebook page before the event). For families (ages 5 and up...",https://montreal.ca/evenements/cine-bib-pour-familles-110705,2026-07-19,2026-07-19,Cinéma,Famille,À l'extérieur,Entrée libre,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.581644,-73.544271,city,100.0,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 156 m + BIXI 193 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1801.0,1645,Nearest accessible metro 1800 m
110706,Ciné-bib pour familles,"Un dimanche par mois, la bibliothèque vous invite à visionner un film en famille (sur sa page Facebook avant l'activité). Pour les familles (5 an...","One Sunday a month, the library invites you to watch a movie with your family (check its Facebook page before the event). For families (ages 5 and up...",https://montreal.ca/evenements/cine-bib-pour-familles-110706,2026-08-16,2026-08-16,Cinéma,Famille,À l'extérieur,Entrée libre,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.581644,-73.544271,city,100.0,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 156 m + BIXI 193 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1801.0,1645,Nearest accessible metro 1800 m
111704,Jeux vidéo sur grand écran,Venez jouer aux jeux vidéo sur grand écran.,Come play video games on the big screen.,https://montreal.ca/evenements/jeux-video-sur-grand-ecran-111704,2026-07-13,2026-07-13,Jeux,Enfants,À l'extérieur,Sur inscription,Gratuit,Le Sud-Ouest,nan,45.478891,-73.564457,city,75.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Metro within 385 m + BIXI 105 m', 'Outdoor venue', 'Registration required']",False,1266.0,881,Nearest accessible metro 1266 m
111705,Jeux vidéo sur grand écran,Venez jouer aux jeux vidéo sur grand écran.,Come play video games on the big screen.,https://montreal.ca/evenements/jeux-video-sur-grand-ecran-111705,2026-08-10,2026-08-10,Jeux,Enfants,À l'extérieur,Sur inscription,Gratuit,Le Sud-Ouest,nan,45.478891,-73.564457,city,75.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Metro within 385 m + BIXI 105 m', 'Outdoor venue', 'Registration required']",False,1266.0,881,Nearest accessible metro 1266 m
111290,Ludothèque : kiosque ludique,"Tous les mercredis, du 8 juillet au 19 août, le kiosque ludique vous donne rendez-vous au parc des Royaux!","Every Wednesday, from July 8 to August 19, the play area welcomes you at Parc des Royaux!",https://montreal.ca/evenements/ludotheque-kiosque-ludique-111290,2026-07-15,2026-07-15,Jeux,Pour tous,À l'extérieur,Entrée libre,Gratuit,Ville-Marie,nan,45.530238,-73.558417,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 584 m + BIXI 146 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1317.0,733,Nearest accessible metro 1317 m
111299,Ludothèque : kiosque ludique,"Tous les mercredis, du 8 juillet au 19 août, le kiosque ludique vous donne rendez-vous au parc des Royaux!","Every Wednesday, from July 8 to August 19, the play area welcomes you at Parc des Royaux!",https://montreal.ca/evenements/ludotheque-kiosque-ludique-111299,2026-07-22,2026-07-22,Jeux,Pour tous,À l'extérieur,Entrée libre,Gratuit,Ville-Marie,nan,45.530238,-73.558417,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 584 m + BIXI 146 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1317.0,733,Nearest accessible metro 1317 m
111306,Ludothèque : kiosque ludique,"Tous les mercredis, du 8 juillet au 19 août, le kiosque ludique vous donne rendez-vous au parc des Royaux!","Every Wednesday, from July 8 to August 19, the play area welcomes you at Parc des Royaux!",https://montreal.ca/evenements/ludotheque-kiosque-ludique-111306,2026-07-29,2026-07-29,Jeux,Pour tous,À l'extérieur,Entrée libre,Gratuit,Ville-Marie,nan,45.530238,-73.558417,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 584 m + BIXI 146 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1317.0,733,Nearest accessible metro 1317 m
111310,Ludothèque : kiosque ludique,"Tous les mercredis, du 8 juillet au 19 août, le kiosque ludique vous donne rendez-vous au parc des Royaux!","Every Wednesday, from July 8 to August 19, the play area welcomes you at Parc des Royaux!",https://montreal.ca/evenements/ludotheque-kiosque-ludique-111310,2026-08-05,2026-08-05,Jeux,Pour tous,À l'extérieur,Entrée libre,Gratuit,Ville-Marie,nan,45.530238,-73.558417,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 584 m + BIXI 146 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1317.0,733,Nearest accessible metro 1317 m
111326,Ludothèque : kiosque ludique,"Tous les mercredis, du 8 juillet au 19 août, le kiosque ludique vous donne rendez-vous au parc des Royaux!","Every Wednesday, from July 8 to August 19, the play area welcomes you at Parc des Royaux!",https://montreal.ca/evenements/ludotheque-kiosque-ludique-111326,2026-08-12,2026-08-12,Jeux,Pour tous,À l'extérieur,Entrée libre,Gratuit,Ville-Marie,nan,45.530238,-73.558417,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 584 m + BIXI 146 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1317.0,733,Nearest accessible metro 1317 m
111327,Ludothèque : kiosque ludique,"Tous les mercredis, du 8 juillet au 19 août, le kiosque ludique vous donne rendez-vous au parc des Royaux!","Every Wednesday, from July 8 to August 19, the play area welcomes you at Parc des Royaux!",https://montreal.ca/evenements/ludotheque-kiosque-ludique-111327,2026-08-19,2026-08-19,Jeux,Pour tous,À l'extérieur,Entrée libre,Gratuit,Ville-Marie,nan,45.530238,-73.558417,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 584 m + BIXI 146 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1317.0,733,Nearest accessible metro 1317 m
111416,Ludothèque : jeux libres,"Les jeudis après-midis, découvrez de nouveaux jeux vidéo et jeux de société en compagnie de notre animateur Maxime!","On Thursday afternoons, discover new video games and board games with our host, Maxime!",https://montreal.ca/evenements/ludotheque-jeux-libres-111416,2026-07-16,2026-07-16,Jeux,Pour tous,À l'extérieur,Entrée libre,Gratuit,Ville-Marie,nan,45.532827,-73.551399,city,100.0,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 68 m + BIXI 115 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1024.0,956,Nearest accessible metro 1024 m
111418,Ludothèque : jeux libres,"Les jeudis après-midis, découvrez de nouveaux jeux vidéo et jeux de société en compagnie de notre animateur Maxime!","On Thursday afternoons, discover new video games and board games with our host, Maxime!",https://montreal.ca/evenements/ludotheque-jeux-libres-111418,2026-07-23,2026-07-23,Jeux,Pour tous,À l'extérieur,Entrée libre,Gratuit,Ville-Marie,nan,45.532827,-73.551399,city,100.0,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 68 m + BIXI 115 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1024.0,956,Nearest accessible metro 1024 m
111420,Ludothèque : jeux libres,"Les jeudis après-midis, découvrez de nouveaux jeux vidéo et jeux de société en compagnie de notre animateur Maxime!","On Thursday afternoons, discover new video games and board games with our host, Maxime!",https://montreal.ca/evenements/ludotheque-jeux-libres-111420,2026-07-30,2026-07-30,Jeux,Pour tous,À l'extérieur,Entrée libre,Gratuit,Ville-Marie,nan,45.532827,-73.551399,city,100.0,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 68 m + BIXI 115 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1024.0,956,Nearest accessible metro 1024 m
111436,Ludothèque : club LEGO,Laissez libre cours à votre imagination durant le Club LEGO!,Let your imagination run wild at LEGO Club!,https://montreal.ca/evenements/ludotheque-club-lego-111436,2026-07-17,2026-07-17,Jeux,Enfants,À l'extérieur,Sur inscription,Gratuit,Ville-Marie,nan,45.532827,-73.551399,city,75.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Metro within 68 m + BIXI 115 m', 'Outdoor venue', 'Registration required']",False,1024.0,956,Nearest accessible metro 1024 m
111438,Ludothèque : club LEGO,Laissez libre cours à votre imagination durant le Club LEGO!,Let your imagination run wild at LEGO Club!,https://montreal.ca/evenements/ludotheque-club-lego-111438,2026-07-24,2026-07-24,Jeux,Enfants,À l'extérieur,Sur inscription,Gratuit,Ville-Marie,nan,45.532827,-73.551399,city,75.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Metro within 68 m + BIXI 115 m', 'Outdoor venue', 'Registration required']",False,1024.0,956,Nearest accessible metro 1024 m
111439,Ludothèque : club LEGO,Laissez libre cours à votre imagination durant le Club LEGO!,Let your imagination run wild at LEGO Club!,https://montreal.ca/evenements/ludotheque-club-lego-111439,2026-07-31,2026-07-31,Jeux,Enfants,À l'extérieur,Sur inscription,Gratuit,Ville-Marie,nan,45.532827,-73.551399,city,75.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Metro within 68 m + BIXI 115 m', 'Outdoor venue', 'Registration required']",False,1024.0,956,Nearest accessible metro 1024 m
110676,Ruche,Assistez en famille à ce spectacle de théâtre pour enfants.,Bring the whole family to this children's theater show.,https://montreal.ca/evenements/ruche-110676,2026-07-18,2026-07-18,Théâtre,Enfants d'âge préscolaire,À l'extérieur,Sur inscription,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.550621,-73.540722,city,71.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Metro within 918 m + BIXI 63 m', 'Outdoor venue', 'Registration required']",False,919.0,0,Nearest accessible metro 918 m
110914,Ruche,Assistez en famille à ce spectacle de théâtre pour enfants.,Bring the whole family to this children's theater show.,https://montreal.ca/evenements/ruche-110914,2026-07-18,2026-07-18,Théâtre,Enfants d'âge préscolaire,À l'extérieur,Sur inscription,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.550621,-73.540722,city,71.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Metro within 918 m + BIXI 63 m', 'Outdoor venue', 'Registration required']",False,919.0,0,Nearest accessible metro 918 m
110909,Bébés-contes,Participez à cette heure du conte animée par Tania Baladi.,Join us for this storytime led by Tania Baladi.,https://montreal.ca/evenements/bebes-contes-110909,2026-07-21,2026-07-21,Heure du conte,Enfants d'âge préscolaire,À l'extérieur,Entrée libre,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.550621,-73.540722,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 918 m + BIXI 63 m', 'Outdoor venue', 'Walk-in (no registration)']",False,919.0,0,Nearest accessible metro 918 m
110910,Bébés-contes,Participez à cette heure du conte animée par Tania Baladi.,Join us for this storytime led by Tania Baladi.,https://montreal.ca/evenements/bebes-contes-110910,2026-08-04,2026-08-04,Heure du conte,Enfants d'âge préscolaire,À l'extérieur,Entrée libre,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.550621,-73.540722,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 918 m + BIXI 63 m', 'Outdoor venue', 'Walk-in (no registration)']",False,919.0,0,Nearest accessible metro 918 m
110911,Bébés-contes,Participez à cette heure du conte animée par Tania Baladi.,Join us for this storytime led by Tania Baladi.,https://montreal.ca/evenements/bebes-contes-110911,2026-08-18,2026-08-18,Heure du conte,Enfants d'âge préscolaire,À l'extérieur,Entrée libre,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.550621,-73.540722,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 918 m + BIXI 63 m', 'Outdoor venue', 'Walk-in (no registration)']",False,919.0,0,Nearest accessible metro 918 m
110913,Bébés-contes,Participez à cette heure du conte animée par Tania Baladi.,Join us for this storytime led by Tania Baladi.,https://montreal.ca/evenements/bebes-contes-110913,2026-08-09,2026-08-09,Heure du conte,Enfants d'âge préscolaire,En salle,Entrée libre,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.550621,-73.540722,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 918 m + BIXI 63 m', 'Indoor venue', 'Walk-in (no registration)']",False,919.0,0,Nearest accessible metro 918 m
110671,Lis avec Poilu,"Participez à une séance de lecture en compagnie d’un chien, supervisée par Nathalie Racine, zoothérapeute.","Join a reading session with a dog, led by Nathalie Racine, an animal-assisted therapist.",https://montreal.ca/evenements/lis-avec-poilu-110671,2026-07-26,2026-07-26,Heure du conte,Pour tous,En salle,Sur inscription,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.550621,-73.540722,city,59.0,Getting There,🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Metro within 918 m + BIXI 63 m', 'Indoor venue', 'Registration required']",False,919.0,0,Nearest accessible metro 918 m
110915,Lis avec Poilu,"Participez à une séance de lecture en compagnie d’un chien, supervisée par Nathalie Racine, zoothérapeute.","Join a reading session with a dog, led by Nathalie Racine, an animal-assisted therapist.",https://montreal.ca/evenements/lis-avec-poilu-110915,2026-07-26,2026-07-26,Heure du conte,Pour tous,En salle,Sur inscription,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.550621,-73.540722,city,59.0,Getting There,🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Metro within 918 m + BIXI 63 m', 'Indoor venue', 'Registration required']",False,919.0,0,Nearest accessible metro 918 m
110916,Lis avec Poilu,"Participez à une séance de lecture en compagnie d’un chien, supervisée par Nathalie Racine, zoothérapeute.","Join a reading session with a dog, led by Nathalie Racine, an animal-assisted therapist.",https://montreal.ca/evenements/lis-avec-poilu-110916,2026-08-30,2026-08-30,Heure du conte,Pour tous,En salle,Sur inscription,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.550621,-73.540722,city,59.0,Getting There,🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Metro within 918 m + BIXI 63 m', 'Indoor venue', 'Registration required']",False,919.0,0,Nearest accessible metro 918 m
110917,Lis avec Poilu,"Participez à une séance de lecture en compagnie d’un chien, supervisée par Nathalie Racine, zoothérapeute.","Join a reading session with a dog, led by Nathalie Racine, an animal-assisted therapist.",https://montreal.ca/evenements/lis-avec-poilu-110917,2026-08-30,2026-08-30,Heure du conte,Pour tous,En salle,Sur inscription,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.550621,-73.540722,city,59.0,Getting There,🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Metro within 918 m + BIXI 63 m', 'Indoor venue', 'Registration required']",False,919.0,0,Nearest accessible metro 918 m
110791,Matinée disco en famille,Venez dégourdir vos samedis matins de juillet en mode discothèque fraîcheur pour les familles.,"Come liven up your Saturday mornings in July with a fun, family-friendly disco experience.",https://montreal.ca/evenements/matinee-disco-en-famille-110791,2026-07-18,2026-07-18,Sport et plein air,Famille,En salle,Entrée libre,Gratuit,Ville de Montréal,nan,45.457710041642,-73.595584157413,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 749 m + BIXI 181 m', 'Indoor venue', 'Walk-in (no registration)']",False,1063.0,314,Nearest accessible metro 1063 m
110792,Matinée disco en famille,Venez dégourdir vos samedis matins de juillet en mode discothèque fraîcheur pour les familles.,"Come liven up your Saturday mornings in July with a fun, family-friendly disco experience.",https://montreal.ca/evenements/matinee-disco-en-famille-110792,2026-07-25,2026-07-25,Sport et plein air,Famille,En salle,Entrée libre,Gratuit,Ville de Montréal,nan,45.457710041642,-73.595584157413,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 749 m + BIXI 181 m', 'Indoor venue', 'Walk-in (no registration)']",False,1063.0,314,Nearest accessible metro 1063 m
110796,Matinée disco pour les adultes,Venez dégourdir vos samedis matins de juillet en mode discothèque fraîcheur pour les adultes et les personnes aînées.,Come liven up your Saturday mornings in July with a refreshing disco experience for adults and seniors.,https://montreal.ca/evenements/matinee-disco-pour-les-adultes-110796,2026-07-18,2026-07-18,Sport et plein air,Adultes,En salle,Entrée libre,Gratuit,Ville de Montréal,nan,45.457710041642,-73.595584157413,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 749 m + BIXI 181 m', 'Indoor venue', 'Walk-in (no registration)']",False,1063.0,314,Nearest accessible metro 1063 m
110797,Matinée disco pour les adultes,Venez dégourdir vos samedis matins de juillet en mode discothèque fraîcheur pour les adultes et les personnes aînées.,Come liven up your Saturday mornings in July with a refreshing disco experience for adults and seniors.,https://montreal.ca/evenements/matinee-disco-pour-les-adultes-110797,2026-07-25,2026-07-25,Sport et plein air,Adultes,En salle,Entrée libre,Gratuit,Ville de Montréal,nan,45.457710041642,-73.595584157413,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 749 m + BIXI 181 m', 'Indoor venue', 'Walk-in (no registration)']",False,1063.0,314,Nearest accessible metro 1063 m
111402,Atelier d’échecs au parc,"Nos ateliers d’échecs invitent à réfléchir, apprendre et jouer en plein air autour du jeu.","Our chess workshops invite participants to think, learn, and play outdoors while enjoying the game.",https://montreal.ca/evenements/atelier-dechecs-au-parc-111402,2026-07-26,2026-07-26,Jeux,Pour tous,En salle,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.49209,-73.638585,city,88.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 281 m + BIXI 144 m', 'Indoor venue', 'Walk-in (no registration)']",False,1133.0,851,Nearest accessible metro 1133 m
111403,Atelier d’échecs au parc,"Nos ateliers d’échecs invitent à réfléchir, apprendre et jouer en plein air autour du jeu.","Our chess workshops invite participants to think, learn, and play outdoors while enjoying the game.",https://montreal.ca/evenements/atelier-dechecs-au-parc-111403,2026-08-09,2026-08-09,Jeux,Pour tous,En salle,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.46663632332,-73.632773514837,city,76.8,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 145 m + BIXI 97 m', 'Indoor venue', 'Walk-in (no registration)']",False,1757.0,0,Nearest accessible metro 1756 m
111404,Atelier d’échecs au parc,"Nos ateliers d’échecs invitent à réfléchir, apprendre et jouer en plein air autour du jeu.","Our chess workshops invite participants to think, learn, and play outdoors while enjoying the game.",https://montreal.ca/evenements/atelier-dechecs-au-parc-111404,2026-08-23,2026-08-23,Jeux,Pour tous,En salle,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.472399829884,-73.614128356644,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 815 m + BIXI 132 m', 'Indoor venue', 'Walk-in (no registration)']",False,816.0,0,Nearest accessible metro 815 m
111405,Initiation au bocce,Découvrez ce jeu de précision dans une ambiance détendue au parc.,Check out this game of skill in the relaxed atmosphere of the park.,https://montreal.ca/evenements/initiation-au-bocce-111405,2026-08-02,2026-08-02,Sport et plein air,Pour tous,En salle,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.46852820672,-73.607840538025,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 668 m + BIXI 130 m', 'Indoor venue', 'Walk-in (no registration)']",True,669.0,0,Accessible metro 668 m
111407,Initiation au bocce,Découvrez ce jeu de précision dans une ambiance détendue au parc.,Check out this game of skill in the relaxed atmosphere of the park.,https://montreal.ca/evenements/initiation-au-bocce-111407,2026-08-09,2026-08-09,Sport et plein air,Pour tous,À l'extérieur,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.46852820672,-73.607840538025,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 668 m + BIXI 130 m', 'Outdoor venue', 'Walk-in (no registration)']",True,669.0,0,Accessible metro 668 m
111408,Initiation au bocce,Découvrez ce jeu de précision dans une ambiance détendue au parc.,Check out this game of skill in the relaxed atmosphere of the park.,https://montreal.ca/evenements/initiation-au-bocce-111408,2026-08-16,2026-08-16,Sport et plein air,Pour tous,À l'extérieur,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.46852820672,-73.607840538025,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 668 m + BIXI 130 m', 'Outdoor venue', 'Walk-in (no registration)']",True,669.0,0,Accessible metro 668 m
111409,Initiation au bocce,Découvrez ce jeu de précision dans une ambiance détendue au parc.,Check out this game of skill in the relaxed atmosphere of the park.,https://montreal.ca/evenements/initiation-au-bocce-111409,2026-08-23,2026-08-23,Sport et plein air,Pour tous,À l'extérieur,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.46852820672,-73.607840538025,city,95.5,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 668 m + BIXI 130 m', 'Outdoor venue', 'Walk-in (no registration)']",True,669.0,0,Accessible metro 668 m
111380,Entrainement à haute intensité (HIIT) au parc,Le HIIT au parc propose un entraînement rythmé et efficace pour se dépasser en plein air.,HIIT in the park offers a fast-paced and effective workout that lets you push yourself to the limit outdoors.,https://montreal.ca/evenements/entrainement-haute-intensite-hiit-au-parc-111380,2026-07-15,2026-07-15,Sport et plein air,Pour tous,À l'extérieur,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.497263104102,-73.619846105576,city,100.0,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 280 m + BIXI 68 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1473.0,1193,Nearest accessible metro 1473 m
111381,Entrainement à haute intensité (HIIT) au parc,Le HIIT au parc propose un entraînement rythmé et efficace pour se dépasser en plein air.,HIIT in the park offers a fast-paced and effective workout that lets you push yourself to the limit outdoors.,https://montreal.ca/evenements/entrainement-haute-intensite-hiit-au-parc-111381,2026-07-22,2026-07-22,Sport et plein air,Pour tous,À l'extérieur,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.497263104102,-73.619846105576,city,100.0,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 280 m + BIXI 68 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1473.0,1193,Nearest accessible metro 1473 m
111382,Entrainement à haute intensité (HIIT) au parc,Le HIIT au parc propose un entraînement rythmé et efficace pour se dépasser en plein air.,HIIT in the park offers a fast-paced and effective workout that lets you push yourself to the limit outdoors.,https://montreal.ca/evenements/entrainement-haute-intensite-hiit-au-parc-111382,2026-07-29,2026-07-29,Sport et plein air,Pour tous,À l'extérieur,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.497263104102,-73.619846105576,city,100.0,Green Leader,🌿🌿🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Metro within 280 m + BIXI 68 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1473.0,1193,Nearest accessible metro 1473 m
111383,Entrainement à haute intensité (HIIT) au parc,Le HIIT au parc propose un entraînement rythmé et efficace pour se dépasser en plein air.,HIIT in the park offers a fast-paced and effective workout that lets you push yourself to the limit outdoors.,https://montreal.ca/evenements/entrainement-haute-intensite-hiit-au-parc-111383,2026-08-05,2026-08-05,Sport et plein air,Pour tous,À l'extérieur,Entrée libre,Gratuit,Côte-des-Neiges–Notre-Dame-de-Grâce,nan,45.46663632332,-73.632773514837,city,88.8,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 20.0, 'walkin_access': 35.0}","['Stop within 145 m + BIXI 97 m', 'Outdoor venue', 'Walk-in (no registration)']",False,1757.0,0,Nearest accessible metro 1756 m
